"시도별","종류별",2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"세종특별자치시","합계",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,837,15,0,150,137,478,377,73,72,0,0,2,0,0,0,0,0,0,63,56,0,0,56,925.5463,10.3804,0.8322,155.6527,131.7397,520.5865,417.4787,58.9342,58.7066,0,0,8.7376,7.6171,0.6779,0.5043,0.1736,7.2346,3.7139,60.4183,50.4117,0,0,103.602,812.799,12.7561,10.1797,129.2528,124.4534,478.0173,441.7966,57.9733,57.9733,0,0,1.1729,0.2128,0.8126,0.5998,0.2128,6.6863,6.0141,48.0555,40.1911,0,0,78.8848,771.1288,10.5555,9.3376,92.0377,81.0223,456.9726,386.0403,62.9555,54.8526,0,0,1.575,0.4697,0.3551,0.3551,0,4.2332,4.0538,40.8128,35.61,0,0,101.9865,734.0434,0.5711,0,113.0708,94.0496,399.5139,334.1102,64.3197,62.0347,0,0,1.6077,0,0.4776,0.4776,0,3.9167,3.7336,41.8558,40.0541,0,0,109.1877
"경기도","합계",9650,381,318,4337,2475,1038,411,3472,2713,0,0,95,47,93,53,234,9642,333,261,4314,2595,1203,452,3378,2830,0,0,78,33,116,48,24,2,1,0,195,9525,351,237,4096,2637,1292,602,3322,2858,0,0,66,31,125,47,65,2,1,0,207,9064,345,223,4044,2645,1260,723,2963,2627,0,0,55,11,27,20,7,130,56,80,15,1,0,186,9085,312,207,3982,2785,1366,769,2911,2504,0,0,57,11,27,21,6,135,49,155,6,0,0,167,8164,357,218,3530,3045,1107,820,2766,2423,0,0,49,2,19,19,-,63,24,141,33,0,0,151,8218,339,198,3380,2980,1177,824,2747,2337,0,0,56,-,16,16,-,112,61,201,45,0,0,206,8168,335,205,3343,2921,1110,783,2525,2133,0,0,90,10,16,15,1,89,38,415,65,0,0,261,8281,309,162,3347,2838,1049,672,2462,2177,0,0,93,9,23,22,1,88,37,538,112,0,0,395,8385,294,200,3026,2646,1046,775,2487,2157,0,0,88,11,19,15,4,74,31,859,141,0,0,511,8179,299,199,2991,2612,1011,683,2276,2007,0,0,90,21,16,11,5,69,23,972,207,0,0,471,7816,299,197,2911,2560,926,610,2098,1941,2,0,63,12,20,18,2,67,32,959,281,0,0,491,7658,283,192,2703,2340,914,568,1991,1817,0,0,67,12,26,23,3,64,35,981,334,0,0,655,7357,268,192,2577,2272,883,533,1788,1680,-,-,46,4,18,18,-,56,38,1023,535,0,0,716,7151,330,170,2426,2141,912,639,1522,1444,-,-,44,4,15,14,1,60,30,929,556,-,-,928,7693,295,192,2248,2078,1033,834,1876,1846,0,0,42,4,25,21,4,69,58,905,705,0,0,1225,7995.0842,309.5074,170.9985,2108.3052,1958.917,1154.5091,906.865,1773.9003,1707.9617,0,0,60.183,5.8044,47.9794,43.5691,4.4103,51.5332,20.7756,897.7294,694.7673,0,0,1639.4166,8128.38,315.6965,161.923,2017.6572,1905.1549,1127.0936,882.518,1682.335,1625.9365,0,0,53.5281,5.9269,43.3369,39.8366,3.5003,48.472,23.6128,873.1233,721.362,0,0,2010.4743,7810.3995,341.0187,211.0044,1908.1292,1801.2749,1011.3691,775.6537,1621.7039,1578.8605,0,0,52.3409,8.9345,43.9752,36.4277,7.5475,47.8891,27.5266,831.183,643.1949,0,0,1996.7656,7723.243,353.1252,225.9837,1920.7113,1800.6159,977.6752,790.1077,1529.039,1463.7676,0,0,46.1917,8.6906,39.8552,33.6971,6.1581,58.2157,27.0029,779.9939,655.9717,0,0,2058.291
"강원도","합계",2211,262,224,644,347,692,385,155,111,0,0,182,82,58,35,218,2245,225,203,614,383,748,433,202,145,0,0,168,86,50,35,2,0,0,0,236,2249,168,157,562,364,810,488,242,168,0,0,138,76,68,44,17,1,0,0,244,2267,159,124,539,367,820,527,212,175,0,0,154,24,76,64,12,66,55,28,0,0,0,289,2161,144,104,516,316,785,522,233,177,0,0,148,21,71,63,8,60,51,40,4,0,0,235,1760,125,97,333,239,733,566,188,181,0,0,120,28,59,53,6,23,19,53,30,0,0,185,1731,114,71,300,216,640,462,218,180,0,0,148,18,55,50,5,22,19,97,29,0,0,192,1899,184,91,264,243,611,483,256,187,0,0,203,13,84,77,7,51,25,133,40,0,0,197,1870,199,95,237,161,520,386,226,212,0,0,180,12,54,51,3,53,14,147,38,0,0,308,2148,216,104,218,174,679,434,198,183,0,0,233,16,69,59,10,98,24,187,56,0,0,319,2158,321,118,161,150,595,417,187,177,0,0,274,14,94,84,10,56,35,212,60,0,0,352,2304,434,128,164,150,554,353,186,156,1,0,275,9,92,85,7,77,58,220,66,0,0,393,2381,516,212,132,115,548,384,177,148,3,1,261,8,116,110,6,75,60,215,71,0,0,454,2410,522,177,137,107,538,363,191,173,-,-,280,39,126,115,11,72,55,222,99,0,0,448,2747,721,218,134,127,596,383,154,140,-,-,266,25,132,121,11,74,69,234,108,-,-,568,3156,831,440,159,145,558,391,281,259,0,0,278,6,215,210,5,37,28,202,113,0,0,810,3407.1107,929.9594,391.2859,189.8592,178.2152,550.7396,375.4004,251.9014,232.5822,0,0,234.3389,6.013,194.8861,189.7154,5.1707,52.2919,30.4992,168.4116,101.775,0,0,1029.6087,3324.2979,947.2785,483.4545,181.5154,161.6961,558.9479,408.2159,201.2607,176.9532,0,0,246.4744,1.1215,198.8659,198.3048,0.5611,41.45,21.5555,162.3306,112.5662,0,0,985.0404,3541.329,1091.9981,541.9117,203.6151,188.0717,590.321,464.218,208.8736,167.8641,0,0,262.3321,3.1356,210.653,208.152,2.501,62.026,29.4298,168.8128,128.8135,0,0,953.3503,3440.9126,1124.3876,516.523,140.1726,124.4142,583.7486,472.1398,223.0435,178.1335,0,0,271.5909,2.3911,240.331,238.5427,1.7883,79.8592,59.1051,158.3661,140.5426,0,0,859.7441
"충청북도","합계",12806,3254,2296,2141,889,2459,1193,3716,3054,0,0,534,200,513,268,189,13020,3301,2278,2064,1126,2867,1357,3517,2946,0,0,594,213,515,310,3,0,0,0,159,12883,3417,2371,1863,1217,3102,1674,3099,2759,0,0,686,265,527,328,41,0,0,0,148,12637,3523,2165,1669,1166,3146,1853,2793,2473,0,0,748,25,277,277,-,504,311,94,4,0,0,160,12696,3784,2124,1401,1079,3291,1971,2576,2166,0,0,897,6,268,268,-,478,313,114,7,0,0,155,12670,3996,2248,1224,930,3387,2437,2373,2036,0,0,919,-,218,218,-,344,222,120,52,0,0,307,12658,4200,2372,1112,895,3309,2320,2261,1956,0,0,1054,3,214,212,2,265,201,130,63,0,0,327,13192,4193,2544,943,786,3166,2268,2495,2139,0,0,1487,48,274,273,1,200,157,173,52,0,0,535,14155,4220,2623,785,635,3530,2352,2298,2018,0,0,1650,41,331,326,5,212,179,431,101,0,0,1029,14290,4252,2752,712,605,3826,2641,2274,2041,0,0,1584,27,361,361,-,190,136,490,123,0,0,962,14190,4158,2793,647,576,3610,2553,2264,1972,0,0,1557,11,360,360,-,235,112,607,177,0,0,1112,13932,4016,2862,575,533,3743,2551,2261,1958,0,0,1397,5,395,395,-,265,138,609,214,0,0,1066,13624,3867,2747,531,457,3709,2452,2175,1911,0,0,1143,6,419,417,2,276,109,645,238,0,0,1278,13713,3877,2730,526,450,3775,2339,2079,1867,-,-,970,4,404,404,-,251,115,719,277,0,0,1516,14033,3984,2789,502,412,4174,2707,1892,1680,-,-,898,2,505,505,-,290,150,610,276,-,-,1683,14804,4087,2995,412,341,5380,4066,1142,1029,0,0,851,2,573,571,2,400,277,507,373,0,0,2025,14739.0392,4023.8512,2745.2835,398.8574,358.6781,5827.0551,4332.6866,865.4839,785.228,0,0,759.4675,3.2397,487.77,484.7756,2.9944,402.902,245.9341,467.5594,339.3339,0,0,1993.8627,14843.5744,4056.1745,2886.1024,405.0832,345.8248,5756.3463,4403.632,867.9954,801.0978,0,0,796.9363,0,531.2581,531.2581,0,426.4616,277.8595,379.6557,299.9132,0,0,2154.9214,14092.0165,3928.5437,2652.8075,362.2162,328.3225,5569.2969,4251.1471,779.469,682.4405,0,0,645.8434,1.105,456.2227,455.3125,0.9102,440.877,268.2374,282.5276,227.0628,0,0,2083.2427,13459.3024,3644.9688,2436.7439,314.6386,258.0698,5353.8323,4025.4403,824.5828,653.6264,0,0,669.3384,1.7841,441.9846,440.4853,1.4993,486.8773,252.0701,233.9875,185.9723,0,0,1931.0767
"충청남도","합계",11615,2228,1648,4588,2585,872,355,2914,2599,0,0,723,300,48,19,242,11303,2093,1501,4591,3288,906,453,2823,2541,0,0,577,292,72,29,36,3,0,0,205,11064,2007,1396,4515,3477,972,516,2713,2514,0,0,554,340,57,31,52,0,0,0,194,10586,2000,1304,4207,3363,987,490,2512,2203,0,0,501,157,311,233,78,63,35,68,0,0,0,248,10270,2053,1317,3940,3288,1025,625,2344,1803,0,0,460,137,283,202,81,40,27,221,2,0,0,187,7899,1448,1113,3336,2719,687,402,1731,1383,0,0,379,119,232,170,62,57,25,119,29,0,0,142,7997,1455,1105,3248,2915,744,544,1687,1506,0,0,461,107,258,217,41,45,22,192,57,0,0,165,7373,1441,1116,2798,2521,622,462,1434,1268,0,0,584,113,295,248,47,51,16,249,40,0,0,194,7676,1495,1135,2773,2556,645,529,1299,1211,0,0,747,125,292,250,42,43,17,365,100,0,0,309,7821,1632,1189,2786,2580,638,560,1180,1128,0,0,644,78,307,288,19,74,24,500,110,0,0,367,7687,1648,1288,2668,2459,547,406,1072,966,9,0,640,97,319,285,34,42,28,615,151,0,0,446,7634,1562,1220,2542,2393,551,399,1008,922,0,0,659,104,350,315,35,49,31,714,296,0,0,549,7319,1408,1042,2382,2248,511,376,845,751,0,0,631,79,364,323,41,44,38,863,495,0,0,635,7320,1358,1006,2389,2285,520,350,825,717,-,-,524,87,323,288,35,47,34,899,504,0,0,758,7133,1283,962,2334,2198,515,343,775,738,-,-,534,47,349,322,27,77,44,754,413,-,-,861,6913,1600,1226,2094,1963,395,335,874,803,0,0,493,59,283,271,12,21,17,557,441,0,0,879,7185.2052,1574.2394,1265.0868,2118.6415,2050.8291,405.2537,347.7955,792.3985,750.7611,0,0,490.5928,45.6892,271.8601,253.2052,18.6549,28.8492,23.658,522.0833,440.4364,0,0,1253.1468,6821.5585,1437.3623,1156.0571,2057.1979,2011.038,379.1127,337.0719,786.4473,678.5733,0,0,437.9139,42.9451,267.1331,253.1922,13.9409,32.2212,21.8606,496.1212,429.4675,0,0,1195.182,6629.3793,1435.9505,1141.618,2012.3368,1970.1159,371.3631,319.1191,687.8453,585.8392,0,0,464.9069,74.3285,312.7947,268.3223,44.4724,25.0189,15.15,418.9403,368.4374,0,0,1213.0175,6318.3229,1297.0499,994.8621,1956.2109,1905.2427,370.1306,312.7285,620.0973,579.6321,0,0,441.3206,124.8174,312.4036,214.017,98.3866,31.1647,19.3086,416.348,347.1229,0,0,1186.0009
"전라북도","합계",6077,762,522,1355,734,674,378,1395,1114,0,0,1340,743,57,44,494,6184,834,529,1321,887,775,437,1324,1120,0,0,1280,761,60,39,265,116,0,0,325,6171,900,475,1237,934,775,520,1264,999,0,0,1168,710,57,36,359,109,0,0,411,5884,952,502,1122,945,860,525,1021,792,0,0,1075,146,727,624,103,57,34,438,147,0,0,359,5643,933,534,1031,888,814,567,922,714,0,0,1113,142,735,638,97,48,38,461,205,0,0,321,5446,1148,614,929,733,814,527,767,581,0,0,974,62,506,470,36,58,30,534,264,0,0,222,5474,1310,815,926,835,786,524,664,518,0,0,953,81,532,477,55,71,22,574,343,0,0,190,6155,1614,938,760,714,689,490,644,492,0,0,1502,108,689,630,59,36,29,653,356,0,0,257,6275,1662,929,690,633,701,516,574,455,0,0,1529,75,616,564,52,51,42,757,390,0,0,311,6675,1763,1133,722,670,754,603,523,415,0,0,1780,83,766,717,49,43,28,787,419,0,0,303,6801,1835,1202,681,637,723,578,554,476,2,0,1827,79,864,810,54,41,33,818,418,0,0,320,6782,1869,1363,645,594,736,609,633,488,0,0,1703,137,916,827,89,51,36,805,450,0,0,340,8467,1925,1264,633,590,698,559,664,506,0,0,1631,110,952,872,80,51,28,841,524,1,1,2023,9050,2078,1244,617,589,808,583,631,467,-,-,1472,96,869,816,53,42,27,869,568,1,1,2532,9448,2223,1237,618,598,913,632,587,453,-,-,1515,116,967,893,74,48,26,868,578,-,-,2676,10330,2360,1565,681,617,1265,951,705,595,0,0,1558,78,863,837,26,84,61,942,737,0,0,2735,10313.152,2524.8156,1635.1059,715.0301,675.0462,1341.3535,923.8907,584.543,514.6125,0,0,1538.6627,114.4922,950.3069,861.9782,88.3287,97.6266,62.2202,788.3272,670.0625,0,0,2722.7933,9985.093,2642.5413,1592.7454,647.9107,625.5864,1373.9021,895.9267,552.8075,518.4592,0,0,1439.6464,115.1873,965.1596,879.3319,85.8277,84.6889,52.1789,704.6373,628.5583,0,0,2538.9588,9651.509,2698.3831,1776.395,536.7841,521.5381,1344.9897,1006.4206,484.4636,447.9709,0,0,1429.7107,69.9762,999.5625,967.4818,32.0807,70.0887,39.9521,627.8868,568.8283,0,0,2459.2023,8831.8598,2449.1548,1734.0857,532.2536,506.035,1309.0127,961.5522,509.7653,463.2974,0,0,1256.7874,81.9619,924.5015,887.1333,37.3682,77.2167,36.96,554.9174,499.9057,0,0,2142.7519
"전라남도","합계",15853,240,60,4394,3067,508,372,493,412,4,4,7969,5747,18,16,2227,15600,231,200,4453,3676,558,351,437,412,0,0,7405,5643,50,27,803,398,972,941,691,15387,282,205,4284,3757,614,345,393,345,2,0,7146,5847,66,31,1016,482,871,861,713,15166,312,199,4061,3643,571,323,363,311,2,0,6902,5867,5724,662,5062,65,31,1219,540,832,823,839,15116,276,171,3999,3624,557,382,337,290,2,0,6691,5444,5491,831,4660,80,35,1406,654,756,745,1012,16114,235,181,4460,4203,361,218,439,384,0,0,6950,5118,5534,1225,4309,111,73,1718,1132,728,708,1112,16561,243,166,4536,4264,368,235,370,312,2,0,6752,4666,5261,1409,3852,94,50,2095,1230,786,679,1315,17437,277,198,4622,4418,462,313,342,265,0,0,6950,4577,5346,1518,3828,82,38,2482,1427,706,652,1514,17019,321,240,4118,3948,345,228,313,252,9,0,6701,4300,5221,1558,3663,81,37,2595,1534,721,633,1815,19320,285,174,4079,3950,386,246,297,232,9,0,6976,4084,5359,1813,3546,77,37,3147,1966,708,642,3356,18022,292,174,3672,3545,387,255,283,226,13,0,6872,3821,5276,1959,3317,92,53,3557,2051,700,641,2154,18209,273,198,3638,3541,451,246,277,230,1,1,6688,3705,5231,1983,3248,76,34,3826,2133,664,545,2315,18547,300,241,3602,3492,432,176,277,141,0,0,6631,3623,5093,1939,3154,84,36,4255,2150,629,523,2337,18487,308,250,3457,3365,480,159,198,153,1,-,6457,3477,5001,2001,3000,94,47,4433,2444,568,474,2491,18578,289,235,3499,3388,506,189,198,195,1,-,6055,3108,4820,2104,2716,86,42,4300,2598,646,487,2998,18304,554,453,2499,2437,692,575,172,167,0,0,6026,3028,5283,2564,2719,53,38,4662,4105,703,579,2943,18179.6382,533.3394,356.9175,2449.8134,2393.4155,758.6493,590.3616,209.3925,191.6498,4.5695,0,5790.8653,2927.6996,5224.5953,2558.7252,2665.8701,65.2224,46.7489,4576.3769,4088.8392,803.6392,617.3115,2987.7703,17582.573,545.4847,330.2548,2330.0476,2224.2927,709.6958,573.2351,188.9575,160.9439,6.1719,4.2689,5606.6702,2673.3969,4987.1495,2571.6358,2415.5137,75.2056,55.8396,4223.9874,3844.0384,797.5053,619.414,3098.847,17131.793,557.2449,390.1057,2230.2928,2122.7619,780.4253,595.5951,163.2253,151.1113,5.0921,2.5058,5441.3259,2499.7709,4820.7139,2601.7482,2218.9657,74.9862,59.5764,3795.8803,3490.5078,808.1872,596.9794,3275.133,16486.8097,562.3377,389.0888,2142.8002,2048.962,788.3146,598.3154,134.4227,111.5879,4.1716,2.5687,5203.7784,2350.9127,4588.4625,2493.5704,2094.8921,78.2274,62.1578,3479.1624,3171.9027,897.9113,600.5453,3195.6834
"경상북도","합계",53385,16854,12319,4359,2022,7204,4274,11130,9038,0,0,6521,3465,4001,2030,3316,53732,16663,11773,4258,2347,7581,4701,10761,8707,0,0,6476,3541,4509,2267,335,62,0,0,3149,53264,16778,11391,3858,2319,7373,4782,10242,8447,0,0,6371,3600,4939,2561,495,83,0,0,3208,52402,16775,10740,3772,2386,7034,4797,9589,8045,0,0,6290,1964,3562,2329,1233,5112,2802,646,139,0,0,3184,51733,16774,10234,3515,2377,6357,4427,9397,7615,0,0,6544,1790,3622,2434,1188,5183,3002,642,198,0,0,3321,51226,18439,11678,3018,2309,5613,4121,7879,6701,0,0,6935,1377,3837,2913,924,4985,3571,749,397,0,0,3608,52423,19050,12204,2793,2326,5546,3967,7734,6277,0,0,7551,1270,4093,3188,905,4815,3598,927,538,0,0,4007,52727,19158,11497,2432,2196,5367,3548,7496,6114,0,0,8090,1475,4274,3301,973,4854,3666,1022,516,0,0,4308,53549,19339,11939,2197,1929,5608,3677,7613,6159,0,0,8426,1235,4380,3502,878,4689,3604,1066,526,0,0,4611,54207,19543,12919,1995,1795,6011,4225,7555,6142,0,0,8578,1302,4710,3795,915,4926,3771,1032,536,0,0,4567,54105,19470,13391,1849,1705,6335,4179,7524,6134,0,0,8512,1206,4919,4106,813,4786,3497,1096,569,0,0,4533,53347,19024,13332,1789,1682,6730,4357,7351,6028,0,0,8378,1065,4963,4183,780,4787,3491,1030,571,0,0,4258,52880,18895,13518,1748,1623,7180,4681,7205,5870,0,0,7968,905,5314,4597,717,4706,3567,1018,620,0,0,4160,53078,18811,13257,1536,1414,7903,4996,7092,5738,-,-,7574,745,5181,4592,589,4756,3675,990,614,0,0,4416,53486,19247,13759,1422,1308,8412,5403,6865,5704,-,-,7166,716,5157,4569,588,4933,3748,983,672,-,-,4458,56137,20083,14585,1309,1124,9288,6343,7015,6447,0,0,6625,541,5107,4674,433,5999,4927,915,692,0,0,4903,55983.1124,20178.2055,14354.9635,1286.8604,1161.3735,9658.1758,6904.0998,6056.1007,5435.9993,0,0,6715.4836,553.7146,5110.9201,4654.3648,456.5553,6207.641,4734.2084,914.3036,701.826,0.1914,0.1914,4966.1504,55070.5923,19780.4451,14473.0714,1222.6284,1064.3869,9767.1116,6969.2984,6010.7363,5206.4562,0,0,6437.4939,555.7531,5019.2652,4573.6371,445.6281,6089.8219,4479.4455,758.4881,603.8333,0,0,5003.867,53826.0491,19461.6107,14722.5172,1165.1777,1019.9691,9577.5958,6884.4469,6012.0083,4714.2509,0,0,6127.8771,473.3735,4896.128,4526.3125,369.8155,5885.0791,4377.1333,724.6512,551.6311,0,0,4872.0492,53005.8263,18704.9544,14322.7058,1081.1239,961.5218,9764.397,7123.832,6124.781,4286.0499,0,0,5951.6829,467.7098,4847.7567,4501.1943,346.5624,5996.6409,4471.6452,612.5963,488.1962,0,0,4769.6499
"경상남도","합계",20580,2236,1706,1653,1127,569,444,729,659,1,0,11749,9735,365,243,3278,20096,2366,1678,1672,1222,531,411,607,570,1,0,11149,9538,383,277,913,385,863,737,1611,19630,2390,1616,1617,1290,504,394,505,469,0,0,10647,9340,410,296,1139,407,792,706,1626,19124,2505,1552,1521,1275,443,321,446,408,1,0,10334,9363,9156,713,8443,395,297,1164,481,681,642,1634,18503,2506,1605,1465,1285,383,288,345,314,0,0,9898,8763,8891,827,8064,434,318,1255,596,588,536,1629,19040,2408,1634,1822,1705,349,281,433,409,0,0,10724,9408,10003,992,9011,230,184,1342,796,495,447,1237,19024,2493,1785,1729,1655,341,274,441,409,0,0,10475,9014,9696,1142,8554,242,199,1492,936,511,477,1300,18819,2628,1829,1515,1448,312,257,355,325,0,0,10331,8839,9417,1071,8346,266,194,1564,878,395,329,1453,18257,2767,1965,1348,1309,270,226,335,294,0,0,9660,8061,8706,1053,7653,213,146,1625,935,411,345,1628,19932,2868,2031,1312,1279,283,221,303,273,1,0,10698,8758,9469,1207,8262,250,175,1919,1110,382,326,1916,19742,3029,2157,1203,1171,297,242,340,302,1,0,10356,8167,8953,1255,7698,265,184,1914,1185,308,273,2029,19096,3156,2267,1030,994,347,231,363,289,0,0,9757,7442,8458,1361,7097,212,143,1973,1229,293,280,1965,19219,3148,2323,996,964,359,251,400,336,0,0,9633,7358,8423,1432,6991,225,168,2085,1346,269,246,2104,19678,3370,2480,935,893,359,253,379,344,-,-,9507,7182,8269,1454,6815,226,178,2270,1502,221,213,2411,19678,3444,2537,835,787,371,277,371,345,-,-,9427,7064,8198,1585,6613,249,195,2154,1502,185,182,2642,17777,3339,2305,641,569,365,237,243,201,0,0,8155,5623,7053,1716,5337,216,123,1982,1572,155,152,2681,17780.9825,3386.5439,2326.747,632.8129,579.7065,397.7483,261.1973,249.9243,214.125,0.3287,0,8009.6174,5371.2928,7024.9959,1913.1829,5111.813,223.0405,120.7978,1885.9123,1525.1419,157.1828,150.0122,2837.8714,17698.7534,3374.1545,2420.3501,584.8303,512.6139,483.8598,298.1026,274.9381,235.2566,0.646,0,7748.7515,5149.7459,6825.262,1919.6963,4905.5657,230.8523,148.2014,1775.0502,1493.4167,139.9171,134.6656,3085.7536,16883.923,3313.2847,2387.9874,434.514,414.4821,491.5696,363.0846,275.7474,233.653,0.4667,0.1503,7451.3465,4928.0778,6645.1236,1944.8113,4700.3123,278.2028,195.177,1597.4536,1379.2445,98.7816,93.9282,2942.5561,16101.8228,3339.6851,2639.3428,302.6519,286.0042,487.2576,380.0082,260.3673,226.1085,0.4451,0.1477,7076.3088,4819.2898,6389.9904,1821.2495,4568.7409,284.6452,192.1022,1402.6287,1235.4167,113.9494,107.0101,2833.8837
"제주도","합계",25368,0,0,8,0,0,0,0,0,24914,23561,268,184,0,0,178,24768,0,0,16,0,0,0,0,0,24329,23314,268,221,0,0,10,0,47,29,98,22789,0,0,16,0,17,0,0,0,22471,21635,176,162,1,0,5,0,42,24,61,20041,0,0,15,7,17,0,0,0,19789,19214,157,157,150,-,150,1,0,0,0,20,20,42,19345,0,0,15,7,17,0,0,0,19143,18642,113,113,104,-,104,1,0,0,0,26,26,30,19051,0,0,23,23,0,0,0,0,18662,18289,146,146,143,-,143,0,0,106,0,17,17,97,18994,0,0,28,28,0,0,0,0,18620,18223,121,121,119,-,119,0,0,116,86,17,17,92,18646,0,0,22,22,0,0,0,0,18216,17889,115,115,108,-,108,0,0,122,115,17,17,154,18801,1,0,8,7,1,0,0,0,18344,17901,89,89,88,-,88,0,0,251,114,17,17,90,18670,0,0,8,8,0,0,0,0,18031,17573,84,84,80,-,80,0,0,249,26,148,148,150,18657,0,0,7,7,1,1,0,0,18009,17378,92,89,88,3,85,0,0,277,43,148,148,123,18424,0,0,8,7,1,0,0,0,17767,17145,84,84,81,-,81,0,0,276,162,148,148,140,18261,0,0,7,7,1,0,0,0,17530,16992,89,89,77,-,77,0,0,274,62,148,148,212,17659,-,-,13,13,-,-,-,-,17006,16439,98,98,68,-,68,-,-,227,149,130,130,185,17324,-,-,8,8,1,-,-,-,16691,16112,71,71,71,-,71,-,-,215,45,146,146,192,18113,0,0,0,0,2,2,0,0,17624,17049,89,89,81,0,81,0,0,160,158,0,0,238,17804.168,0.0345,0.0339,0.0339,0,1.7815,1.7269,0,0,17261.7401,16624.1932,95.2816,95.2816,91.1623,0,91.1623,0,0,169.0037,151.4606,0,0,276.2927,17333.7797,0.0783,0.0487,0.4214,0.4088,2.1497,2.0659,0.2014,0.1644,16802.9902,16025.508,144.2089,144.2089,100.5866,0,100.5866,0,0,132.5677,117.7627,0,0,251.1621,16765.338,0.3324,0.0143,0.55,0.478,23.3761,0.6717,0.3918,0.2526,16247.5634,15383.4259,136.978,136.978,94.5765,0,94.5765,0,0,140.9713,123.5584,0,0,215.175,16677.473,0.5221,0,0.4997,0.4411,18.8167,0.5488,0.2504,0.1148,16155.0264,15511.7021,135.7812,135.2796,93.8188,0.5016,93.3172,0,0,142.9701,127.6958,0,0,223.6064
